com_id,year,cand_id,name,party,state,district,0,1,2,3,median,mean,individual,pac
N00035515,2016,H6MI01218,Jerry Cannon ,D,MI,MI01,52595.0,0.0,0.0,0.0,77.0,212.82995951417004,52569.0,0.0
N00035516,2016,S4GA11285,David Perdue ,R,GA,GAS1,690140.0,59000.0,0.0,0.0,1000.0,1095.069587628866,424887.0,240840.0
N00035523,2016,H4NY21079,Elise Stefanik ,R,NY,NY21,2555958.0,493925.0,34000.0,16200.0,500.0,784.9378651088687,1478038.0,1563938.0
N00035527,2016,H4AR04048,Bruce Westerman ,R,AR,AR04,621609.0,60000.0,0.0,0.0,500.0,741.8646616541355,296004.0,376605.0
N00035531,2016,H4WV03070,Evan Jenkins ,R,WV,WV03,1130176.0,135000.0,0.0,0.0,500.0,823.3528399311533,478368.0,752608.0
N00035535,2016,H4HI01134,Mark Takai ,D,HI,HI01,1121223.0,136200.0,0.0,0.0,300.0,484.0503663003663,528583.0,536185.0
N00035544,2016,S4NE00090,Ben Sasse ,R,NE,NES2,886510.0,85200.0,0.0,0.0,1000.0,1601.6346153846155,499710.0,450500.0
N00035547,2016,H4LA05064,Neil Riser ,R,LA,LA05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0
N00035548,2016,H4FL23076,Juan Garcia ,R,FL,FL23,10045.0,5000.0,0.0,0.0,322.5,322.5,645.0,1150078.0
N00035550,2016,H4AK00123,Forrest Dunbar ,D,AK,AK01,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0
N00035555,2016,H4AZ01145,Gary Kiehne ,R,AZ,AZ01,301815.0,23000.0,0.0,16603.0,500.0,1269.4536082474224,492548.0,39369.0
N00035556,2016,H4CA03096,Dan Logue ,R,CA,CA03,850.0,0.0,0.0,0.0,850.0,850.0,850.0,-5000.0
N00035557,2016,H4CA07055,Igor Birman ,R,CA,CA07,4850.0,0.0,0.0,0.0,350.0,-616.6666666666666,-5550.0,0.0
N00035558,2016,H4CA16106,Joanna Botelho ,R,CA,CA16,7750.0,12500.0,0.0,0.0,2250.0,3375.0,20250.0,0.0
N00035560,2016,H4CA21072,Amanda Renteria ,D,CA,CA21,1058.0,0.0,0.0,0.0,-5.0,143.33333333333334,860.0,-7542.0
N00035561,2016,H4CA25107,Evan Thomas ,D,CA,CA25,4750.0,0.0,0.0,0.0,250.0,15.384615384615385,200.0,0.0
N00035563,2016,H4CA26139,Rafael Dagnesses ,R,CA,CA26,141643.0,0.0,0.0,0.0,250.0,580.4327731092437,138143.0,3500.0
N00035565,2016,H4CA33085,Marianne Williamson ,3,CA,CA33,9533.0,0.0,0.0,0.0,450.0,21123.58333333333,253483.0,-2000.0
N00035569,2016,H4CO07036,Don Ytterberg ,R,CO,CO07,650.0,0.0,0.0,0.0,325.0,325.0,650.0,0.0
N00035570,2016,H4CT04114,John Shaban ,R,CT,CT04,121570.0,8100.0,0.0,0.0,250.0,522.6339285714286,117070.0,4500.0
N00035572,2016,H4FL05073,Thuy Lowe ,R,FL,FL10,17613.0,7000.0,0.0,0.0,17.0,410.2166666666666,24613.0,0.0
N00035577,2016,H4FL20064,Jay Alan Bonner ,R,FL,FL20,2838.0,0.0,0.0,0.0,250.0,168.16666666666666,1009.0,0.0
N00035588,2016,H4KY03210,Michael Macfarlane ,R,KY,KY03,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
N00035589,2016,H4LA05080,Jamie Mayo ,D,LA,LA05,6949.0,0.0,0.0,0.0,365.0,408.7647058823529,6949.0,0.0
N00035593,2016,H4LA05130,Vance McAllister ,R,LA,LA05,0.0,9800.0,0.0,0.0,9800.0,9800.0,9800.0,-1500.0
N00035601,2016,H4MA09052,Mark C Alliegro ,R,MA,MA09,141633.0,0.0,0.0,0.0,100.0,272.8111753371869,141589.0,19.0
N00035603,2016,H4MD04113,Warren Christopher ,D,MD,MD04,65847.0,0.0,0.0,19743.0,275.0,1710.916666666667,184779.0,0.0
N00035605,2016,H4MI03219,Brian Ellis ,R,MI,MI03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6000.0
N00035606,2016,H4MI11089,Anil Kumar ,D,MI,MI11,349708.0,20000.0,0.0,0.0,500.0,607.6880165289256,294121.0,28760.0
N00035607,2016,H4MI11097,Dave Trott ,R,MI,MI11,1111621.0,72500.0,14637.0,0.0,500.0,1083.2782956058588,813542.0,369916.0
N00035612,2016,H4MN02136,Paula Overby ,3,MN,MN02,1498.0,0.0,0.0,0.0,230.0,214.0,1498.0,0.0
N00035616,2016,H4MT01041,Ryan K Zinke ,R,MT,MT01,3478566.0,207764.0,0.0,0.0,50.0,178.76442896756302,2772100.0,1348124.0
N00035619,2016,H4NE01163,Dennis Crawford ,D,NE,NE01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
N00035621,2016,H4NH01219,Dan Innis ,R,NH,NH01,208609.0,0.0,0.0,0.0,500.0,672.7219251336899,125799.0,3500.0
N00035623,2016,H4NJ03106,Aimee Belgard ,D,NJ,NJ03,0.0,0.0,0.0,0.0,-37.5,-37.5,-75.0,-1000.0
N00035628,2016,H4NV04017,Cresent Hardy ,R,NV,NV04,1449469.0,423953.0,93619.0,17000.0,633.0,1075.972257250946,853246.0,3601473.0
N00035630,2016,H4OH08062,J D Winteregg ,R,OH,OH08,51861.0,0.0,0.0,0.0,250.0,437.3771929824562,49861.0,0.0
N00035631,2016,H4OH12064,Bob Hart ,3,OH,OH12,75.0,0.0,0.0,0.0,37.5,37.5,75.0,0.0
N00035634,2016,H4PA17125,David Moylan ,R,PA,PA17,6072.0,0.0,0.0,0.0,800.0,1518.0,6072.0,0.0
N00035640,2016,H4VA02052,Suzanne Patrick ,D,VA,VA02,4550.0,0.0,0.0,0.0,250.0,349.84615384615387,4548.0,0.0
N00035642,2016,H4WA08121,Jason Ritchie ,D,WA,WA08,26110.0,9161.0,0.0,0.0,100.0,363.6185567010309,35271.0,0.0
N00035643,2016,H4WV02114,Ron Walters ,R,WV,WV02,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
N00035644,2016,H4WV02122,Kenneth Ray Reed ,R,WV,WV02,1150.0,0.0,0.0,0.0,150.0,30.0,150.0,0.0
N00035658,2016,S4KS00127,Milton Wolf ,R,KS,KSS2,0.0,0.0,0.0,0.0,42252.0,42252.0,42252.0,0.0
N00035662,2016,S4MN00379,Chris Dahlberg ,3,MN,MNS1,3000.0,0.0,0.0,0.0,275.0,375.0,3000.0,0.0
N00035667,2016,S4NH00112,Jim Rubens ,R,NH,NHS1,16182.0,19334.0,59100.0,0.0,1000.0,10757.15625,344229.0,0.0
N00035669,2016,S4SC00273,Lee Bright ,R,SC,SCS1,0.0,0.0,0.0,0.0,-1947.0,-1947.0,-1947.0,0.0
N00035673,2016,H6TX36010,Dwayne Stovall ,R,TX,TX36,5600.0,0.0,0.0,0.0,200.0,480.0,2400.0,0.0
N00035674,2016,S4WV00183,Natalie Tennant ,D,WV,WVS2,569.0,0.0,0.0,0.0,-200.0,-200.0,-400.0,569.0
N00035683,2016,H4NC03059,Taylor Griffin ,R,NC,NC03,355058.0,56048.0,0.0,17968.0,500.0,904.0875,289308.0,147766.0
N00035686,2016,S4MT00118,John Walsh ,D,MT,MTS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000.0
N00035688,2016,H4FL02062,Gwen Graham ,D,FL,FL02,2097845.0,231350.0,0.0,0.0,50.0,236.6075371145794,1243136.0,720771.0
N00035691,2016,H4AL06098,Gary Palmer ,R,AL,AL06,1124207.0,165400.0,0.0,0.0,1000.0,1519.9573820395738,998612.0,271595.0
N00035697,2016,H4AZ01152,Adam Kwasman ,R,AZ,AZ01,108.0,0.0,0.0,0.0,28154.0,28154.0,56308.0,0.0
N00035705,2016,H4CA24142,Justin Fareed ,R,CA,CA24,2176289.0,149010.0,35966.0,69633.0,1000.0,1395.279614325069,2025946.0,1054722.0
N00035706,2016,H4CA24159,Dale Francisco ,R,CA,CA24,6509.0,0.0,0.0,0.0,600.0,1084.8333333333333,6509.0,0.0
N00035707,2016,H4CA26147,Jeff Gorell ,R,CA,CA26,0.0,0.0,0.0,0.0,-1000.0,-1000.0,-1000.0,0.0
N00035709,2016,H4CA47069,Andrew Whallon ,R,CA,CA47,4300.0,0.0,0.0,0.0,300.0,477.77777777777777,4300.0,0.0
N00035715,2016,H4FL11071,David Koller ,D,FL,FL11,17189.0,10000.0,0.0,0.0,176.0,232.28378378378375,17189.0,10000.0
N00035716,2016,H4FL13093,Alex Sink ,D,FL,FL13,0.0,0.0,0.0,0.0,-250.0,-702.1428571428571,-4915.0,-2500.0
N00035717,2016,S6FL00350,David Jolly ,R,FL,FL13,1747975.0,192497.0,10619.0,36423.0,500.0,890.1736062103033,1261376.0,3182485.0
N00035718,2016,H4FL13135,Mark Bircher ,R,FL,FL13,2850.0,0.0,0.0,0.0,500.0,475.0,2850.0,0.0
N00035722,2016,H4FL22086,Andrea Leigh McGee ,R,FL,FL22,16544.0,0.0,0.0,0.0,250.0,511.5483870967742,15858.0,0.0
N00035723,2016,H4GA11103,Hayden Collins ,R,GA,GA11,500.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0
N00035724,2016,H4HI01167,Donna Mercado Kim ,D,HI,HI01,0.0,0.0,0.0,0.0,-500.0,-500.0,-1000.0,0.0
N00035729,2016,H4KS01059,Alan LaPolice ,I,KS,KS01,102143.0,9750.0,0.0,0.0,300.0,826.3658536585367,101643.0,47250.0
N00035731,2016,H4LA06104,Cassie Felder ,R,LA,LA06,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0
N00035737,2016,H4NC06102,Philip Berger ,R,NC,NC06,14700.0,0.0,0.0,0.0,1000.0,738.4615384615386,9600.0,0.0
N00035752,2016,H4RI02107,Rhue Reis ,R,RI,RI02,4964.0,0.0,0.0,0.0,500.0,825.0,4950.0,14.0
N00035753,2016,H4SD00049,Corinna Robinson ,D,SD,SD01,1047.0,0.0,12357.0,0.0,523.5,3101.0,12404.0,0.0
N00035758,2016,H4TX13063,Michael Minter ,D,TX,TX13,8000.0,0.0,0.0,0.0,1000.0,1333.3333333333333,8000.0,0.0
N00035759,2016,H4TX14079,Don Brown ,D,TX,TX14,74700.0,0.0,0.0,0.0,2700.0,2334.375,74700.0,0.0
N00035761,2016,H4TX24144,Dennis Burnham ,D,TX,TX24,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0
N00035764,2016,H4VA10071,John Foust ,D,VA,VA10,200.0,0.0,0.0,0.0,-15.0,-13.05,-261.0,0.0
N00035766,2016,H4WA05127,Joe Pakootas ,D,WA,WA05,206260.0,25000.0,0.0,0.0,100.0,279.2413793103448,202450.0,26010.0
N00035774,2016,S4AK00214,Dan Sullivan ,R,AK,AKS1,380500.0,50000.0,0.0,0.0,725.0,1064.1666666666667,255400.0,206091.0
N00035776,2016,S4CO00361,Mark Aspiri ,R,CO,COS2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0
N00035778,2016,S4KS00135,Chad Taylor ,D,KS,KSS1,11100.0,25000.0,0.0,0.0,1300.0,1300.0,2600.0,33500.0
N00035782,2016,S4NE00132,Clifton Johnson ,R,NE,NES2,175.0,0.0,0.0,0.0,87.5,87.5,175.0,0.0
N00035783,2016,S4NM00092,David Clements ,R,NM,NMS2,2000.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,0.0
N00035784,2016,S4OR00198,Monica Wehby ,R,OR,ORS1,0.0,0.0,0.0,0.0,-1500.0,-1600.0,-4800.0,0.0
N00035792,2016,H4AR02141,French Hill ,R,AR,AR02,2060593.0,145000.0,0.0,0.0,500.0,731.6178010471206,1257651.0,1005620.0
N00035800,2016,H4NH02241,Marilinda Garcia ,R,NH,NH02,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0
N00035803,2016,S4IA00152,Mark Jacobs ,R,IA,IAS2,690.0,0.0,0.0,0.0,75.0,172.5,690.0,0.0
N00035808,2016,H4CA01074,Dan Levine ,D,CA,CA01,782.0,0.0,0.0,0.0,75.5,130.33333333333334,782.0,0.0
N00035816,2016,H4CA17294,Vanila Singh ,R,CA,CA17,0.0,0.0,0.0,0.0,-2400.0,-2053.5714285714284,-14375.0,0.0
N00035817,2016,H4CA22104,Suzanna Marrero-Aguilera ,D,CA,CA22,260.0,0.0,0.0,0.0,260.0,260.0,260.0,0.0
N00035820,2016,H4CA25123,Steve Knight ,R,CA,CA25,1352998.0,353653.0,26467.0,100652.0,300.0,686.2378190255222,591537.0,2496113.0
N00035824,2016,H4CA33101,Wendy Greuel ,D,CA,CA33,0.0,0.0,0.0,0.0,-2600.0,-2066.6666666666665,-12400.0,0.0
N00035825,2016,H4CA33119,Ted Lieu ,D,CA,CA33,1948203.0,123600.0,0.0,0.0,500.0,1017.9328063241105,1545222.0,491918.0
N00035829,2016,H4CA41138,Veronica Franco ,D,CA,CA41,4065.0,0.0,0.0,0.0,2032.5,2032.5,4065.0,0.0
N00035833,2016,H4CA49107,Drew Leavens ,D,CA,CA45,0.0,37769.0,21000.0,0.0,7500.0,10307.666666666666,92769.0,0.0
N00035839,2016,H4CO03241,Steve Sheldon ,D,CO,CO03,17700.0,0.0,0.0,0.0,1000.0,473.33333333333326,7100.0,500.0
N00035841,2016,H4CO04082,Grant Doherty ,U,CO,CO04,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
N00035854,2016,H4FL19074,Curt Clawson ,R,FL,FL19,357322.0,10000.0,0.0,0.0,500.0,704.6589861751152,305822.0,5000.0
N00035856,2016,H4FL19090,Lizbeth Benacquisto ,R,FL,FL19,500.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0
N00035865,2016,H4HI01175,Joey Manahan ,D,HI,HI01,4705.0,0.0,0.0,0.0,4705.0,4705.0,4705.0,-2000.0
N00035867,2016,H4IA03081,Matt Schultz ,R,IA,IA03,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
N00035868,2016,H4IA03099,Robert Cramer ,R,IA,IA03,6100.0,0.0,0.0,0.0,600.0,600.0,600.0,5500.0
N00035879,2016,H4IN04172,John Dale ,D,IN,IN04,6850.0,0.0,0.0,0.0,300.0,283.3333333333333,850.0,6000.0
N00035880,2016,H4IN05112,Allen Davidson ,D,IN,IN05,600.0,0.0,0.0,0.0,3.0,10.0,600.0,0.0
N00035887,2016,H4KY06163,Geoffrey Young ,D,KY,KY06,1134.0,0.0,0.0,0.0,105.0,102.54545454545456,1128.0,0.0
N00035888,2016,H4LA06112,Dan Claitor ,R,LA,LA06,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0
N00035889,2016,H4LA06120,"Charles ""Trey"" Thomas ",R,LA,LA06,11312.0,0.0,0.0,0.0,200.0,257.09090909090907,11312.0,0.0
N00035898,2016,H4MD06209,Harold Painter ,R,MD,MD06,22074.0,0.0,0.0,0.0,2780.0,3153.4285714285716,22074.0,0.0
N00035900,2016,H4MI02104,Dean Vanderstelt ,D,MI,MI02,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0
N00035904,2016,H4MN07077,Torrey Westrom ,R,MN,MN07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0
N00035911,2016,H4NC06136,Bruce Davis ,D,NC,NC13,33270.0,0.0,0.0,0.0,250.0,432.4285714285714,30270.0,3000.0
N00035914,2016,H4NC10104,Tate MacQueen ,D,NC,NC10,550.0,0.0,0.0,0.0,275.0,275.0,550.0,0.0
N00035920,2016,H4NJ02140,Bill Hughes Jr ,D,NJ,NJ02,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0
N00035921,2016,H4NJ03122,Chris Isola ,R,NJ,NJ03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0
N00035923,2016,H4NJ11109,Rick Van Glahn ,R,NJ,NJ11,11400.0,0.0,0.0,0.0,500.0,712.5,11400.0,0.0
N00035924,2016,H4NM01124,Richard Priem ,R,NM,NM01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
N00035925,2016,H4NV04025,Niger Innis ,R,NV,NV04,4967.0,0.0,0.0,0.0,-2500.0,-658.25,-2633.0,0.0
N00035927,2016,H4NY04075,Kathleen Rice ,D,NY,NY04,1987452.0,152550.0,12000.0,0.0,500.0,1149.955758962624,1507592.0,616669.0
N00035930,2016,H4NY20121,Jim Fischer ,R,NY,NY20,1500.0,0.0,12700.0,0.0,12700.0,12700.0,12700.0,1500.0
N00035934,2016,H4NY24073,John Katko ,R,NY,NY24,2289319.0,327106.0,69245.0,157304.0,250.0,626.5537938844848,1106494.0,3262762.0
N00035946,2016,H4OH14110,Matt Lynch ,R,OH,OH14,166620.0,0.0,0.0,0.0,400.0,737.0776255707763,161420.0,2500.0
N00035949,2016,H4OK05108,Patrice Douglas ,R,OK,OK05,400.0,0.0,0.0,0.0,400.0,400.0,400.0,0.0
N00035957,2016,H4PA05062,Kerith Strano Taylor ,D,PA,PA05,68185.0,0.0,0.0,0.0,250.0,351.625,64699.0,3460.0
N00035958,2016,H4PA06052,Mike Parrish ,D,PA,PA06,267603.0,40350.0,0.0,0.0,250.0,481.8646288209607,220694.0,61750.0
N00035961,2016,S6PA00241,Everett Stern ,I,PA,PAS1,500.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0
N00035964,2016,H4SC02055,Ed Greenleaf ,D,SC,SC02,3256.0,0.0,0.0,0.0,250.0,351.2,1756.0,1500.0
N00035972,2016,H4TX04153,John Lee Ratcliffe ,R,TX,TX04,783072.0,153600.0,0.0,0.0,500.0,930.9594272076372,390072.0,488650.0
N00035999,2016,H4TX27055,Wesley Reed ,D,TX,TX27,3000.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3000.0
N00036004,2016,H4TX33012,Tom Sanchez ,D,TX,TX33,500.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0
N00036011,2016,H4UT04011,Doug Owens ,D,UT,UT04,1693630.0,170400.0,0.0,19794.0,150.0,433.5149099498081,1468315.0,677369.0
N00036013,2016,H4VA07143,Dave Brat ,R,VA,VA07,995857.0,78800.0,0.0,0.0,200.0,489.7176538240368,851619.0,242518.0
N00036017,2016,H4VA08216,Patrick Hope ,D,VA,VA08,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0
N00036018,2016,H4VA08224,Don Beyer ,D,VA,VA08,2408665.0,217400.0,0.0,0.0,500.0,851.2089108910892,1719442.0,873355.0
N00036023,2016,H4VA10089,Barbara Comstock ,R,VA,VA10,3971762.0,792896.0,221126.0,47565.0,300.0,730.860113960114,2565319.0,4644520.0
N00036025,2016,H4VA11087,Suzanne Scholte ,R,VA,VA11,3600.0,0.0,0.0,0.0,100.0,144.0,3600.0,0.0
N00036028,2016,H4WA05135,Dave Wilson ,I,WA,WA05,11750.0,17500.0,40000.0,30000.0,500.0,3288.4615384615386,128250.0,1000.0
N00036030,2016,H4WI07095,Kelly Westlund ,D,WI,WI07,2545.0,0.0,0.0,0.0,8.0,420.5,2523.0,0.0
N00036048,2016,S4LA00131,Paul Hollis ,R,LA,LAS1,2096.0,0.0,0.0,0.0,19.0,24.0,96.0,2000.0
N00036050,2016,S4MN00387,Phillip Parrish ,R,MN,MNS1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
N00036053,2016,S4NE00140,Dave Domina ,D,NE,NES2,1861.0,0.0,0.0,0.0,-1.0,15577.965517241379,451761.0,0.0
N00036054,2016,S4NM00100,Allen Weh ,R,NM,NMS2,6450.0,0.0,0.0,0.0,1800.0,1612.5,6450.0,0.0
N00036064,2016,S4VA00155,Ed Gillespie ,R,VA,VAS2,78548.0,15000.0,0.0,0.0,500.0,731.547619047619,61450.0,32098.0
N00036070,2016,H6WY00167,Charlie Hardy ,D,WY,WY01,18733.0,0.0,0.0,0.0,175.0,283.8333333333333,18733.0,0.0
N00036072,2016,H4CA49115,Johnny Moore ,D,CA,CA49,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0
N00036084,2016,H4TX22163,Mark Gibson ,D,TX,TX22,7650.0,0.0,0.0,0.0,250.0,402.6315789473685,7650.0,0.0
N00036092,2016,H6LA06125,Bob Bell ,R,LA,LA06,744.0,0.0,0.0,0.0,237.0,248.0,744.0,0.0
N00036096,2016,H4AR01051,Jackie McPherson ,D,AR,AR01,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0
N00036097,2016,H4AZ07043,Ruben Gallego ,D,AZ,AZ07,930910.0,110191.0,0.0,0.0,50.0,231.5486935866984,487410.0,510385.0
N00036102,2016,H4CA31071,Paul Chabot ,R,CA,CA31,523582.0,25000.0,25737.0,0.0,250.0,596.1092327698309,458408.0,114711.0
N00036105,2016,H4CA33143,David Kanuth ,D,CA,CA33,0.0,0.0,0.0,0.0,-2600.0,-2600.0,-5200.0,0.0
N00036107,2016,H4CA35031,Norma Torres ,D,CA,CA35,514678.0,150000.0,0.0,0.0,1000.0,1115.1770833333333,214114.0,437064.0
N00036112,2016,H4CA48042,Sue Savary ,D,CA,CA48,22967.0,0.0,0.0,0.0,250.0,325.765625,20849.0,2118.0
N00036113,2016,H4FL01155,Mark Wichern ,R,FL,FL01,8165.0,8667.0,0.0,0.0,455.0,1122.1333333333334,16832.0,0.0
N00036135,2016,H4LA06153,Garret Graves ,R,LA,LA06,1849886.0,149400.0,0.0,0.0,500.0,940.5703839122486,1028984.0,865838.0
N00036141,2016,H4MD05144,Mark Arness ,R,MD,MD05,19384.0,0.0,0.0,0.0,200.0,589.625,18868.0,16.0
N00036149,2016,H4MI12079,Debbie Dingell ,D,MI,MI12,981690.0,185000.0,0.0,0.0,250.0,590.0892116182572,568846.0,572104.0
N00036151,2016,H4NC01095,Arthur Rich ,R,NC,NC01,30.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0
N00036152,2016,H4NC12134,Vince Coakley ,R,NC,NC12,3500.0,0.0,0.0,0.0,500.0,700.0,3500.0,0.0
N00036153,2016,H4NC12142,Leon Threatt ,R,NC,NC12,29754.0,0.0,0.0,0.0,275.0,479.23333333333335,28754.0,1000.0
N00036154,2016,H4NJ01084,Don Norcross ,D,NJ,NJ01,2099900.0,224186.0,0.0,155574.0,1000.0,1009.2024233784747,1415911.0,1078101.0
N00036155,2016,H4NJ03130,Thomas MacArthur ,R,NJ,NJ03,1443361.0,190000.0,0.0,0.0,500.0,818.1127659574468,769026.0,837001.0
N00036156,2016,H4NJ03148,Jack Fanous ,D,NJ,NJ03,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0
N00036158,2016,H4NJ12149,Bonnie Coleman ,D,NJ,NJ12,1097305.0,176200.0,0.0,0.0,100.0,355.8220603537981,683890.0,520555.0
N00036159,2016,H4NV01146,Jose Padilla ,R,NV,NV01,0.0,5000.0,0.0,0.0,5000.0,5000.0,5000.0,0.0
N00036162,2016,H4NY17135,Chris Day ,R,NY,NY17,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0
N00036168,2016,H4OH07049,Dan Phillip ,I,OH,OH07,13473.0,0.0,0.0,0.0,200.0,481.1785714285714,13473.0,0.0
N00036174,2016,H6OK05251,Al McAffrey ,D,OK,OK05,65098.0,0.0,0.0,0.0,250.0,381.0853658536585,62498.0,0.0
N00036175,2016,H4OK05132,Steven Russell ,R,OK,OK05,734275.0,95000.0,0.0,0.0,500.0,930.7242888402626,425341.0,401684.0
N00036176,2016,H4OR02178,Aelea Christofferson ,D,OR,OR02,0.0,0.0,10000.0,0.0,10000.0,10000.0,10000.0,0.0
N00036180,2016,H4PA17141,Matt Connolly ,R,PA,PA17,32063.0,0.0,0.0,0.0,500.0,1022.52,25563.0,6500.0
N00036184,2016,H4VA08281,Mark Levine ,D,VA,VA08,3000.0,0.0,0.0,0.0,650.0,1000.0,3000.0,0.0
N00036189,2016,H6WV02093,Marc Savitt ,R,WV,WV02,26220.0,5463.0,0.0,0.0,250.0,896.34375,28683.0,3000.0
N00036191,2016,H4WA04096,George Cicotte ,R,WA,WA04,0.0,0.0,0.0,0.0,-11.0,-11.0,-11.0,0.0
N00036208,2016,S4TN00351,Gordon Ball ,D,TN,TNS2,1500.0,0.0,0.0,0.0,550.0,550.0,1100.0,0.0
N00036211,2016,S6NV00192,Bob Beers ,R,NV,NVS2,34438.0,0.0,0.0,0.0,100.0,488.27692307692314,31738.0,2700.0
N00036212,2016,H4AL03061,Jesse Smith ,D,AL,AL03,3686.0,0.0,0.0,0.0,75.0,262.35714285714283,3673.0,0.0
N00036214,2016,H4CA12139,Michael Steger ,D,CA,CA12,450.0,0.0,0.0,0.0,225.0,225.0,450.0,0.0
N00036221,2016,H4NJ02157,Dave Cole ,D,NJ,NJ02,93151.0,0.0,0.0,0.0,200.0,326.96785714285716,91551.0,1000.0
N00036229,2016,H4AZ02143,Chuck Wooten ,R,AZ,AZ02,222.0,0.0,0.0,0.0,222.0,222.0,222.0,0.0
N00036230,2016,H4AZ07050,Steve Gallardo ,D,AZ,AZ07,11874.0,0.0,0.0,0.0,30.0,913.3846153846154,11874.0,0.0
N00036231,2016,H4AZ07068,Mary Rose Wilcox ,D,AZ,AZ07,1500.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0
N00036250,2016,H4CO04108,Scott Renfroe ,R,CO,CO04,0.0,0.0,0.0,0.0,252584.0,252584.0,252584.0,0.0
N00036258,2016,H4GA09065,Bernard Fontaine ,R,GA,GA09,15026.0,0.0,0.0,0.0,1500.0,1669.5555555555554,15026.0,0.0
N00036274,2016,H4MI04118,Paul Mitchell ,R,MI,MI10,274146.0,106601.0,22290.0,16000.0,700.0,3548.62874251497,592621.0,225116.0
N00036275,2016,H4MI04126,John Moolenaar ,R,MI,MI04,907119.0,106494.0,11757.0,0.0,500.0,765.7380560131795,464803.0,543467.0
N00036297,2016,H4MO07131,Genevieve Williams ,D,MO,MO07,7300.0,0.0,0.0,0.0,150.0,235.4838709677419,7300.0,0.0
N00036302,2016,H4NC05245,Josh Brannon ,D,NC,NC05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N00036307,2016,H4NC06144,Kenn Kopf ,R,NC,NC06,6000.0,0.0,0.0,0.0,2300.0,2000.0,6000.0,0.0
N00036310,2016,H4NC07100,J Wesley Casteen ,L,NC,NC07,10058.0,0.0,0.0,0.0,500.0,718.4285714285713,10058.0,0.0
N00036312,2016,H4NC11086,Tom Hill ,D,NC,NC11,500.0,0.0,0.0,0.0,-50.0,116.66666666666669,350.0,0.0
N00036315,2016,H4NC13058,Ron Sanyal ,D,NC,NC02,3710.0,10000.0,10000.0,0.0,5000.0,6958.571428571428,48710.0,0.0
N00036316,2016,H4ND00046,George Sinner ,D,ND,ND01,2285.0,0.0,0.0,0.0,-1.0,-2.4545454545454546,-54.0,2285.0
N00036317,2016,H4ND01028,Jack Seaman ,L,ND,ND01,1800.0,0.0,0.0,0.0,500.0,600.0,1800.0,0.0
N00036334,2016,H6NV03097,Annette Teijeiro ,R,NV,NV03,24914.0,5000.0,0.0,0.0,250.0,415.23333333333335,24914.0,5000.0
N00036337,2016,H4NV02136,Vance Alm ,D,NV,NV02,9724.0,0.0,0.0,0.0,1396.5,1620.666666666667,9724.0,0.0
N00036346,2016,H4NY04117,Caprice Rines ,3,NY,NY04,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
N00036351,2016,H4NY22051,Claudia Tenney ,R,NY,NY22,682422.0,214751.0,146787.0,185685.0,300.0,826.3462686567165,553652.0,3558680.0
N00036352,2016,H4NY26052,Kathleen Weppner ,R,NY,NY26,2723.0,0.0,0.0,0.0,500.0,907.6666666666665,2723.0,0.0
N00036353,2016,H4OH04046,Janet  Garrett ,D,OH,OH04,48876.0,5000.0,0.0,0.0,200.0,277.3609467455621,46874.0,7000.0
