cand_id,name,party,state,donoSetOne,donoSetTwo,donoSetThree,donoSetFour,median,mean,individual,pac
H2TX07036,James Cargas,D,TX,47745,8000,0,0,300,743.2666667,55745,0
H2UT04049,Bob Fuehr,R,UT,5000,12400,10000,65999,0,0,0,139999
H2VA04102,Ella Ward,D,VA,36625,0,0,0,500,626.2931034,36325,0
S2OH00238,Joe Demare,G,OH,4227,0,0,0,51,150.9642857,4227,0
H2CA08164,Paul Cook,R,CA,763555,185000,50069,117942,500,937.6555891,310364,940326
S6MD03524,Greg Holmes,R,MD,1750,0,0,0,0,0,0,1750
H2MS04217,Ron Williams,L,MS,1000,0,0,0,0,0,0,1000
H2OH15095,Scott Wharton,D,OH,9975,0,0,0,250,331.25,7950,2025
H2AZ04143,Mikel Weisser,D,AZ,28136,0,0,0,150,310.875,27357,779
H2CA00120,Julia Brownley,D,CA,3503359,339400,0,0,25,92.75962579,2657285,1040124
H2NY22139,Sean Patrick Maloney,D,NY,3555002,360600,0,0,500,905.0805593,2718862,1152078
H2AZ09092,Don Stapley,R,AZ,249002,0,0,0,1000,1085.529412,239902,1000
H2CA22140,Otto Lee,D,CA,2000,0,0,0,0,0,0,2000
H2CA27198,Jack Orswell,R,CA,154296,0,0,0,500,887.0352941,150796,3500
H2GA09176,Roger Fitzpatrick,R,GA,10410,5220,0,0,500,868.3333333,15630,0
H2IN03152,Justin Kuhnle,D,IN,1000,0,0,0,1000,1000,1000,0
H2IN09167,Shelli Yoder,D,IN,1162114,148731,25001,15600,200,301.1167125,985555,982699
H2TX27190,Filemon Vela,D,TX,1263793,120400,0,0,500,964.6351351,785213,558780
S2NY00259,Wendy Long,R,NY,217109,5000,0,0,100,248.907277,212069,10040
H2FL28012,Jacques Gaillot,D,FL,500,0,0,0,250,250,500,0
H2MO07093,James S Evans,D,MO,0,0,0,19751,19751,19751,19751,0
H2NC09134,Robert Pittenger,R,NC,1128726,103166,13732,39042,560,1032.115772,615141,678375
H2NJ02128,Mike Assad,R,NJ,599,0,0,0,25,35.23529412,599,0
H2WA06129,Derek Kilmer,D,WA,1981795,100400,0,0,500,709.6584022,1030424,1026769
S2WI00268,Eric Hovde,R,WI,456,0,0,0,-1746.5,-1384.25,-5537,0
S2VT00136,John MacGovern,R,VT,1900,0,0,0,100,172.7272727,1900,0
H6CA08215,John Pinkerton,D,CA,2460,0,0,0,2460,2460,2460,0
H2CA33147,Bill Bloomfield,I,CA,0,0,0,18326,18326,18326,18326,0
H2CA48095,Ron Varasteh,D,CA,6976,0,0,0,275,373.4375,5975,1000
H2MO05352,Michael Burris,R,MO,1000,0,0,0,250,333.3333333,1000,0
H2NY06116,Grace Meng,D,NY,1029927,85000,0,0,500,806.6252446,824371,269020
H2NY06124,Elizabeth Crowley,D,NY,4000,5000,0,0,0,0,0,9000
H2NY13096,Adriano Espaillat,D,NY,621424,170400,0,0,500,887.5799677,549412,255930
S2ME00109,Angus King,I,ME,290592,20000,0,0,250,449.6010101,178042,122700
H4ME02234,Bruce Poliquin,R,ME,3050109,263633,133385,74120,700,1068.229326,1537182,5510608
H6NY18195,Kenneth Del Vecchio,R,NY,10279,0,0,0,250,411.16,10279,0
H6WA05148,Tom Horne,R,WA,700,0,0,0,250,233.3333333,700,0
S2ME00125,Rick Bennett,R,ME,1000,0,0,0,0,0,0,1000
H2CA43385,Bob Flores,D,CA,5395,0,0,0,199,599.4444444,5395,0
H2IN02246,Joe Ruiz,L,IN,1000,0,0,0,0,0,0,1000
H2NJ10154,Donald M Payne Jr,D,NJ,413395,75000,0,0,300,611.4386792,129625,345470
H2CT03086,Steve Packard,R,CT,4500,5000,0,0,0,0,0,9500
H2MO08067,Todd Mahn,R,MO,14200,0,0,0,1000,887.5,14200,0
H2PA09092,Travis Schooley,R,PA,20,0,0,0,20,20,20,0
H2TX10113,Tawana W Cadien,D,TX,2500,0,0,0,200,500,1500,1000
H2FL00292,Ron DeSantis,R,FL,4198926,953394,48638,34210,250,703.7566108,3779173,754319
H2GA11198,William Llop,R,GA,750,0,0,0,375,375,750,0
H2IL13120,Rodney Davis,R,IL,2052418,360000,0,0,300,581.6385542,627588,1757330
H2NY09110,Daniel J Cavanagh,R,NY,1,0,0,0,0,0,0,1
H2NY26171,Mike Madigan,I,NY,500,0,0,0,0,0,0,500
H2WA10048,Jennifer Ferguson,I,WA,5902,0,0,0,39,103.5438596,5902,0
H6WA02160,Mike Lapointe,D,WA,100,0,0,0,24.5,24,96,0
H2MI04237,Debra Freidell Wirth,D,MI,2500,0,0,0,500,500,1500,1000
H2MN02130,David Gerson,R,MN,117400,0,0,0,500,906,105096,1504
H2PA09100,"Adam C Sedlock, Jr ",D,PA,1000,0,0,0,0,0,0,1000
H2MI02132,Willie German Jr,D,MI,1196,0,0,0,0,0,0,1196
H2IL05183,Nancy Wade,G,IL,410,0,0,0,0,0,0,410
H2IL12130,Paula Bradshaw,I,IL,3035,0,0,0,250,339.1666667,2035,1000
H2VI00082,Stacey Plaskett,D,VI,299488,105400,0,0,500,941.092511,213628,176260
H2OH14064,David P Joyce,R,OH,1896480,264734,10000,35743,1000,1106.868757,953014,1503078
H2CT01189,Matthew Corey,R,CT,9354,0,0,0,116.5,466.9,9338,16
H4NJ03163,Frederick Lavergne,D,NJ,250,0,0,0,250,250,250,0
H2WY00133,Daniel Cummings,I,WY,1000,0,0,0,0,0,0,1000
H6TX14124,Michael Cole,D,TX,3970,10000,0,0,335,661.6666667,3970,10000
S4SD00049,Mike Rounds,R,SD,208795,88200,0,0,500,1074.466019,110670,151625
H4CA01066,Heidi Hall,D,CA,2000,0,0,0,0,0,0,2000
S6IL00342,Napoleon Harris,D,IL,34167,11000,24000,0,1000,2294.175,91767,2400
H4CA45089,Greg Raths,R,CA,55952,5000,0,0,500,887.3432836,59452,0
H4OH14102,Michael Wager,D,OH,223996,15400,0,0,250,508.3822844,218096,15000
H6PA14192,Lenny McAllister,R,PA,24650,5000,0,0,700,1064.285714,14900,14750
H4FL21054,Emmanuel G Morel,D,FL,11,0,0,0,11,11,11,0
H2IL02172,Robin Kelly,D,IL,907230,145400,0,0,300,618.2830508,364787,669777
H4FL12061,James F Denton Jr,R,FL,2000,0,0,0,0,0,0,2000
H4FL19058,April Freeman,D,FL,100548,25400,0,0,250,427.7676768,84698,137773
H4IL02269,Otto Patrick Brutus,D,IL,3800,0,0,0,250,246.6666667,3700,0
H4KS03170,Reggie Marselus,D,KS,500,0,0,0,0,0,0,500
H4MI06105,Paul Colin Clements,D,MI,894876,5000,10971,0,100,211.1480029,861695,39039
S4NJ00185,Cory Booker,D,NJ,2017429,321400,20800,0,51,466.7334695,1828195,403028
S4NJ00193,Steve M Sweeney,D,NJ,500,0,0,0,0,0,0,500
H4TX21041,Matt McCall,R,TX,120951,0,0,0,500,933.7286822,120451,500
H4FL13077,Lucas Overby,L,FL,300,0,0,0,300,300,300,0
H4MA05084,Katherine Clark,D,MA,1217283,160400,0,0,250,601.7924812,800384,557073
H4MO08162,Jason Smith,R,MO,1449349,202400,0,0,500,905.9086207,525427,1088422
S4TN00302,Joe Carr,R,TN,106470,0,0,0,1000,1219.625,97570,0
H4IA01069,Pat Murphy,D,IA,172416,20400,0,0,200,249.6365055,160017,32181
H4GA02060,Greg Duke,R,GA,21925,0,0,0,500,707.2580645,21925,0
H4PA13165,Val Arkoosh,D,PA,55,0,0,0,0,0,0,55
H4PA12043,Erin McClelland,D,PA,177694,25000,0,0,250,443.8179272,158443,42650
H6UT01137,Peter Clemens,D,UT,95448,0,0,0,250,585.5705521,95448,0
H4PA13199,Brendan Boyle,D,PA,866702,150400,0,0,500,823.8373206,344364,662478
H4NC06052,Mark Walker,R,NC,766627,90800,0,0,500,745.15,461993,360304
H4CA10075,Michael Eggman,D,CA,1537913,206430,42341,137514,150,365.3825167,1312454,6003495
H4FL08077,Corry Westbrook,D,FL,17881,0,0,0,250,380.4468085,17881,0
H4FL11063,Matt Schnackenberg,L,FL,635,0,0,0,40,127,635,0
H4GA11046,Susan Davis,R,GA,0,5400,0,0,5400,5400,5400,0
H4WV02072,Nick Casey,D,WV,1208,0,0,0,0,0,0,1208
H4NJ05135,Roy Cho,D,NJ,4050,0,0,0,250,405,4050,0
H6TX08183,Craig McMichael,R,TX,7049,0,0,0,175,547.5,5475,1574
H4CA09069,Steve Anthony Colangelo,R,CA,1080,0,0,0,1080,1080,1080,0
H4KY02089,Ron Leach,D,KY,14206,0,0,0,100,405.8857143,14206,0
H4MD01101,Bill Tilghman,D,MD,342,0,0,0,31,34.2,342,0
H4FL08085,Gabriel Rothblatt,D,FL,0,0,13033,0,13033,13033,13033,0
H4GA01039,Buddy Carter,R,GA,1086014,140000,0,0,500,624.3256881,544412,661252
H4GA11061,Barry Loudermilk,R,GA,723925,80000,0,0,500,680.047191,302621,536004
H4CA42060,Kerri Condley,D,CA,26021,0,0,0,34,451.6601942,46521,3000
H4CA02098,Dale Kenneth Mensing,R,CA,467,0,0,0,250,250,250,217
H4OH02131,Ronny Richards,D,OH,4700,0,0,0,250,-175,-1400,0
H4GA10071,Mike Collins,R,GA,8100,10000,0,0,0,0,0,18100
H6NC02148,Greg Brannon,R,NC,163392,5400,26957,0,250,394.0844327,149358,28641
H4LA06088,Paul Dietzel,R,LA,150,0,0,0,150,150,150,0
H4PA08116,Shaughnessy Naughton,D,PA,2000590,31200,0,0,100,234.4438516,1889383,49377
H4FL09083,Carol Platt,R,FL,4700,0,0,0,4700,4700,4700,0
S6AL00344,Bradley Byrne,R,AL,1217877,95000,0,0,500,759.0822368,461522,831755
H4CA42086,Tim Sheridan,D,CA,61208,55000,0,0,200,332.5578231,48886,65696
H4CA45097,Mimi Walters,R,CA,1740292,195000,0,0,500,1081.314286,908304,1013488
H4CA52051,Carl Demaio,R,CA,400,0,0,0,-1000,-800,-2400,0
H4CA52069,Kirk Jorgensen,R,CA,768,12118,10000,15000,6059,6314.333333,37886,0
H4CA52077,Fred J Simon Jr,R,CA,517,0,0,0,517,517,517,0
H4FL05081,Glo Smith,R,FL,71455,0,0,0,500,760.3333333,68430,3025
H4FL18068,Carl Domino,R,FL,47150,0,0,0,500,639.0410959,46650,500
H4FL26038,Carlos Curbelo,R,FL,3464365,475756,123449,56329,1000,1185.507729,1994024,6473792
H4GA01054,Bob Johnson,R,GA,1000,0,0,0,0,0,0,1000
H4GA11087,Tricia Pridemore,R,GA,341,0,0,0,170.5,170.5,341,0
H4IA01077,Monica Vernon,D,IA,2299499,283229,22344,37000,250,349.2643172,1902792,2084199
H4IA04113,Jim Mowrer,D,IA,1934547,187380,58376,71317,100,281.2447781,1723468,3881568
H4IL09074,David Williams III,I,IL,38525,23957,11425,0,1000,1802.487805,73902,0
H4IL12060,Mike Bost,R,IL,1906798,282481,12684,0,300,642.5681818,1074374,1336069
H4KS02115,Margie Wakefield,D,KS,1000,0,0,0,1000,1000,1000,0
H4KY06130,Elisabeth Jensen,D,KY,0,0,0,0,49070.5,49070.5,98141,0
H4MA06090,Seth Moulton,D,MA,2681131,873600,10800,0,250,639.768048,2454790,697059
H4ME02200,Emily Cain,D,ME,3849804,347311,12000,184099,125,307.7957669,3359283,4810341
H4ME02218,Troy Jackson,D,ME,268,0,0,0,268,268,268,0
H4MN02128,Tom Craft,D,MN,150,0,0,0,75,75,150,0
H4MN06087,Tom Emmer,R,MN,1545419,172100,10829,0,250,609.776901,850029,824619
H4MN08083,Stewart Mills,R,MN,944654,378656,263777,15900,250,625.277145,823490,5560854
H4NC12084,Malcolm Graham,D,NC,90157,0,0,0,500,539.7125749,90132,0
H4NC12100,Alma Adams,D,NC,759380,200000,0,0,250,425.9831933,304152,618910
H4PA09056,Art Halvorson,R,PA,87410,18000,10000,0,400,815.247619,85601,180936
H4TN04155,Yomi Faparusi,R,TN,15337,0,0,0,250,300.7254902,15337,0
S4AK00206,Mead Treadwell,R,AK,8216,0,0,0,1078,1643.2,8216,0
S4GA11236,Derrick Grayson,R,GA,5268,0,0,0,7.5,105.36,5268,0
H4GA12051,Eugene Yu,R,GA,23350,0,0,0,500,614.4736842,23350,0
S4IA00129,Joni Ernst,R,IA,565862,142498,21830,15965,300,855.5441478,416650,210428
S4KY00091,Alison Grimes,D,KY,1500,0,0,0,-25,-101.5131579,-7715,-4500
S4LA00115,Rob Maness,R,LA,478695,55364,25813,16000,500,835.0678899,455112,683103
S4MN00346,Mike McFadden,R,MN,100,0,0,0,-500,-760,-3800,0
S4MN00353,Jim Abeler,R,MN,450,0,0,0,300,300,300,150
H6NC09200,Mark Harris,R,NC,138956,0,0,0,500,898.4052288,137456,1500
S4NC00162,Thom Tillis,R,NC,799774,115000,0,0,1000,1061.85,382266,567604
S4NJ00227,Sheila Oliver,D,NJ,250,0,0,0,0,0,0,250
S4VA00148,Shak Hill,R,VA,1970,0,0,0,50,123.125,1970,0
H6WY00159,Liz Cheney,R,WY,1060876,270600,56055,0,1000,1369.545332,1012094,371263
H4IA03115,David Young,R,IA,1952972,431529,51834,67473,500,774.5238494,925556,4038281
H6OR04203,Jo Rae Perkins,R,OR,3790,0,0,0,112,135.1785714,3785,5
H6MI01218,Jerry Cannon,D,MI,52595,0,0,0,77,212.8299595,52569,0
S4GA11285,David Perdue,R,GA,690140,59000,0,0,1000,1095.069588,424887,240840
H4NY21079,Elise Stefanik,R,NY,2555958,493925,34000,16200,500,784.9378651,1478038,1563938
H4AR04048,Bruce Westerman,R,AR,621609,60000,0,0,500,741.8646617,296004,376605
H4WV03070,Evan Jenkins,R,WV,1130176,135000,0,0,500,823.3528399,478368,752608
H4HI01134,Mark Takai,D,HI,1121223,136200,0,0,300,484.0503663,528583,536185
S4NE00090,Ben Sasse,R,NE,886510,85200,0,0,1000,1601.634615,499710,450500
H4FL23076,Juan Garcia,R,FL,10045,5000,0,0,322.5,322.5,645,1150078
H4AK00123,Forrest Dunbar,D,AK,1636,0,0,0,0,0,0,1636
H4AZ01145,Gary Kiehne,R,AZ,301815,23000,0,16603,500,1269.453608,492548,39369
H4CA03096,Dan Logue,R,CA,850,0,0,0,850,850,850,-5000
H4CA07055,Igor Birman,R,CA,4850,0,0,0,350,-616.6666667,-5550,0
H4CA16106,Joanna Botelho,R,CA,7750,12500,0,0,2250,3375,20250,0
H4CA21072,Amanda Renteria,D,CA,1058,0,0,0,-5,143.3333333,860,-7542
H4CA25107,Evan Thomas,D,CA,4750,0,0,0,250,15.38461538,200,0
H4CA26139,Rafael Dagnesses,R,CA,141643,0,0,0,250,580.4327731,138143,3500
H4CA33085,Marianne Williamson,D,CA,9533,0,0,0,450,21123.58333,253483,-2000
H4CO07036,Don Ytterberg,R,CO,650,0,0,0,325,325,650,0
H4CT04114,John Shaban,R,CT,121570,8100,0,0,250,522.6339286,117070,4500
H4FL05073,Thuy Lowe,R,FL,17613,7000,0,0,17,410.2166667,24613,0
H4FL20064,Jay Alan Bonner,R,FL,2838,0,0,0,250,168.1666667,1009,0
H4KY03210,Michael Macfarlane,R,KY,1000,0,0,0,0,0,0,1000
H4LA05080,Jamie Mayo,D,LA,6949,0,0,0,365,408.7647059,6949,0
H4LA05130,Vance McAllister,R,LA,0,9800,0,0,9800,9800,9800,-1500
H4MA09052,Mark C Alliegro,R,MA,141633,0,0,0,100,272.8111753,141589,19
H4MD04113,Warren Christopher,D,MD,65847,0,0,19743,275,1710.916667,184779,0
H4MI11089,Anil Kumar,D,MI,349708,20000,0,0,500,607.6880165,294121,28760
H4MI11097,Dave Trott,R,MI,1111621,72500,14637,0,500,1083.278296,813542,369916
H4MN02136,Paula Overby,I,MN,1498,0,0,0,230,214,1498,0
H4MT01041,Ryan K Zinke,R,MT,3478566,207764,0,0,50,178.764429,2772100,1348124
H4NE01163,Dennis Crawford,D,NE,1000,0,0,0,0,0,0,1000
H4NH01219,Dan Innis,R,NH,208609,0,0,0,500,672.7219251,125799,3500
H4NV04017,Cresent Hardy,R,NV,1449469,423953,93619,17000,633,1075.972257,853246,3601473
H4OH08062,J D Winteregg,R,OH,51861,0,0,0,250,437.377193,49861,0
H4OH12064,Bob Hart,G,OH,75,0,0,0,37.5,37.5,75,0
H4PA17125,David Moylan,R,PA,6072,0,0,0,800,1518,6072,0
H4VA02052,Suzanne Patrick,D,VA,4550,0,0,0,250,349.8461538,4548,0
H4WA08121,Jason Ritchie,D,WA,26110,9161,0,0,100,363.6185567,35271,0
H4WV02114,Ron Walters,R,WV,2000,0,0,0,0,0,0,1000
H4WV02122,Kenneth Ray Reed,R,WV,1150,0,0,0,150,30,150,0
S4MN00379,Chris Dahlberg,R,MN,3000,0,0,0,275,375,3000,0
S4NH00112,Jim Rubens,R,NH,16182,19334,59100,0,1000,10757.15625,344229,0
H6TX36010,Dwayne Stovall,R,TX,5600,0,0,0,200,480,2400,0
S4WV00183,Natalie Tennant,D,WV,569,0,0,0,-200,-200,-400,569
H4NC03059,Taylor Griffin,R,NC,355058,56048,0,17968,500,904.0875,289308,147766
H4FL02062,Gwen Graham,D,FL,2097845,231350,0,0,50,236.6075371,1243136,720771
H4AL06098,Gary Palmer,R,AL,1124207,165400,0,0,1000,1519.957382,998612,271595
H4AZ01152,Adam Kwasman,R,AZ,108,0,0,0,28154,28154,56308,0
H4CA24142,Justin Fareed,R,CA,2176289,149010,35966,69633,1000,1395.279614,2025946,1054722
H4CA24159,Dale Francisco,R,CA,6509,0,0,0,600,1084.833333,6509,0
H4CA47069,Andrew Whallon,R,CA,4300,0,0,0,300,477.7777778,4300,0
H4FL11071,David Koller,D,FL,17189,10000,0,0,176,232.2837838,17189,10000
S6FL00350,David Jolly,R,FL,1747975,192497,10619,36423,500,890.1736062,1261376,3182485
H4FL13135,Mark Bircher,R,FL,2850,0,0,0,500,475,2850,0
H4FL22086,Andrea Leigh McGee,R,FL,16544,0,0,0,250,511.5483871,15858,0
H4GA11103,Hayden Collins,R,GA,500,0,0,0,500,500,500,0
H4KS01059,Alan LaPolice,I,KS,102143,9750,0,0,300,826.3658537,101643,47250
H4LA06104,Cassie Felder,R,LA,100,0,0,0,100,100,100,0
H4NC06102,Philip Berger,R,NC,14700,0,0,0,1000,738.4615385,9600,0
H4RI02107,Rhue Reis,R,RI,4964,0,0,0,500,825,4950,14
H4SD00049,Corinna Robinson,D,SD,1047,0,12357,0,523.5,3101,12404,0
H4TX13063,Michael Minter,D,TX,8000,0,0,0,1000,1333.333333,8000,0
H4TX14079,Don Brown,D,TX,74700,0,0,0,2700,2334.375,74700,0
H4TX24144,Dennis Burnham,D,TX,2500,0,0,0,0,0,0,2500
H4VA10071,John Foust,D,VA,200,0,0,0,-15,-13.05,-261,0
H4WA05127,Joe Pakootas,D,WA,206260,25000,0,0,100,279.2413793,202450,26010
S4AK00214,Dan Sullivan,R,AK,380500,50000,0,0,725,1064.166667,255400,206091
S4CO00361,Mark Aspiri,R,CO,2500,0,0,0,0,0,0,2500
S4KS00135,Chad Taylor,D,KS,11100,25000,0,0,1300,1300,2600,33500
S4NE00132,Clifton Johnson,R,NE,175,0,0,0,87.5,87.5,175,0
S4NM00092,David Clements,R,NM,2000,0,0,0,2000,2000,2000,0
H4AR02141,French Hill,R,AR,2060593,145000,0,0,500,731.617801,1257651,1005620
H4NH02241,Marilinda Garcia,R,NH,1000,0,0,0,1000,1000,1000,0
S4IA00152,Mark Jacobs,R,IA,690,0,0,0,75,172.5,690,0
H4CA01074,Dan Levine,D,CA,782,0,0,0,75.5,130.3333333,782,0
H4CA22104,Suzanna Marrero-Aguilera,D,CA,260,0,0,0,260,260,260,0
H4CA25123,Steve Knight,R,CA,1352998,353653,26467,100652,300,686.237819,591537,2496113
H4CA33119,Ted Lieu,D,CA,1948203,123600,0,0,500,1017.932806,1545222,491918
H4CA41138,Veronica Franco,D,CA,4065,0,0,0,2032.5,2032.5,4065,0
H4CA49107,Drew Leavens,D,CA,0,37769,21000,0,7500,10307.66667,92769,0
H4CO03241,Steve Sheldon,D,CO,17700,0,0,0,1000,473.3333333,7100,500
H4CO04082,Grant Doherty,U,CO,250,0,0,0,0,0,0,250
H4FL19074,Curt Clawson,R,FL,357322,10000,0,0,500,704.6589862,305822,5000
H4FL19090,Lizbeth Benacquisto,R,FL,500,0,0,0,0,0,0,-500
H4HI01175,Joey Manahan,D,HI,4705,0,0,0,4705,4705,4705,-2000
H4IA03081,Matt Schultz,R,IA,2000,0,0,0,0,0,0,2000
H4IA03099,Robert Cramer,R,IA,6100,0,0,0,600,600,600,5500
H4IN04172,John Dale,D,IN,6850,0,0,0,300,283.3333333,850,6000
H4IN05112,Allen Davidson,D,IN,600,0,0,0,3,10,600,0
H4KY06163,Geoffrey Young,D,KY,1134,0,0,0,105,102.5454545,1128,0
H4LA06112,Dan Claitor,R,LA,4000,0,0,0,0,0,0,3250
H4LA06120,"Charles ""Trey"" Thomas ",R,LA,11312,0,0,0,200,257.0909091,11312,0
H4MD06209,Harold Painter,R,MD,22074,0,0,0,2780,3153.428571,22074,0
H4NC06136,Bruce Davis,D,NC,33270,0,0,0,250,432.4285714,30270,3000
H4NC10104,Tate MacQueen,D,NC,550,0,0,0,275,275,550,0
H4NJ02140,Bill Hughes Jr,D,NJ,1000,0,0,0,1000,1000,1000,0
H4NJ11109,Rick Van Glahn,R,NJ,11400,0,0,0,500,712.5,11400,0
H4NM01124,Richard Priem,R,NM,21,0,0,0,0,0,0,21
H4NV04025,Niger Innis,R,NV,4967,0,0,0,-2500,-658.25,-2633,0
H4NY04075,Kathleen Rice,D,NY,1987452,152550,12000,0,500,1149.955759,1507592,616669
H4NY20121,Jim Fischer,R,NY,1500,0,12700,0,12700,12700,12700,1500
H4NY24073,John Katko,R,NY,2289319,327106,69245,157304,250,626.5537939,1106494,3262762
H4OH14110,Matt Lynch,R,OH,166620,0,0,0,400,737.0776256,161420,2500
H4OK05108,Patrice Douglas,R,OK,400,0,0,0,400,400,400,0
H4PA05062,Kerith Strano Taylor,D,PA,68185,0,0,0,250,351.625,64699,3460
H4PA06052,Mike Parrish,D,PA,267603,40350,0,0,250,481.8646288,220694,61750
S6PA00241,Everett Stern,I,PA,500,0,0,0,500,500,500,0
H4SC02055,Ed Greenleaf,D,SC,3256,0,0,0,250,351.2,1756,1500
H4TX04153,John Lee Ratcliffe,R,TX,783072,153600,0,0,500,930.9594272,390072,488650
H4TX27055,Wesley Reed,D,TX,3000,0,0,0,-1,-1,-1,3000
H4TX33012,Tom Sanchez,D,TX,500,0,0,0,500,500,500,0
H4UT04011,Doug Owens,D,UT,1693630,170400,0,19794,150,433.5149099,1468315,677369
H4VA07143,Dave Brat,R,VA,995857,78800,0,0,200,489.7176538,851619,242518
H4VA08216,Patrick Hope,D,VA,50,0,0,0,50,50,50,0
H4VA08224,Don Beyer,D,VA,2408665,217400,0,0,500,851.2089109,1719442,873355
H4VA10089,Barbara Comstock,R,VA,3971762,792896,221126,47565,300,730.860114,2565319,4644520
H4VA11087,Suzanne Scholte,R,VA,3600,0,0,0,100,144,3600,0
H4WA05135,Dave Wilson,I,WA,11750,17500,40000,30000,500,3288.461538,128250,1000
H4WI07095,Kelly Westlund,D,WI,2545,0,0,0,8,420.5,2523,0
S4LA00131,Paul Hollis,R,LA,2096,0,0,0,19,24,96,2000
S4MN00387,Phillip Parrish,R,MN,2000,0,0,0,0,0,0,2000
S4NE00140,Dave Domina,D,NE,1861,0,0,0,-1,15577.96552,451761,0
S4NM00100,Allen Weh,R,NM,6450,0,0,0,1800,1612.5,6450,0
S4VA00155,Ed Gillespie,R,VA,78548,15000,0,0,500,731.547619,61450,32098
H6WY00167,Charlie Hardy,D,WY,18733,0,0,0,175,283.8333333,18733,0
H4CA49115,Johnny Moore,D,CA,1000,0,0,0,1000,1000,1000,0
H4TX22163,Mark Gibson,D,TX,7650,0,0,0,250,402.6315789,7650,0
H6LA06125,Bob Bell,R,LA,744,0,0,0,237,248,744,0
H4AZ07043,Ruben Gallego,D,AZ,930910,110191,0,0,50,231.5486936,487410,510385
H4CA31071,Paul Chabot,R,CA,523582,25000,25737,0,250,596.1092328,458408,114711
H4CA35031,Norma Torres,D,CA,514678,150000,0,0,1000,1115.177083,214114,437064
H4CA48042,Sue Savary,D,CA,22967,0,0,0,250,325.765625,20849,2118
H4FL01155,Mark Wichern,R,FL,8165,8667,0,0,455,1122.133333,16832,0
H4LA06153,Garret Graves,R,LA,1849886,149400,0,0,500,940.5703839,1028984,865838
H4MD05144,Mark Arness,R,MD,19384,0,0,0,200,589.625,18868,16
H4MI12079,Debbie Dingell,D,MI,981690,185000,0,0,250,590.0892116,568846,572104
H4NC01095,Arthur Rich,R,NC,30,0,0,0,30,30,30,0
H4NC12134,Vince Coakley,R,NC,3500,0,0,0,500,700,3500,0
H4NC12142,Leon Threatt,R,NC,29754,0,0,0,275,479.2333333,28754,1000
H4NJ01084,Don Norcross,D,NJ,2099900,224186,0,155574,1000,1009.202423,1415911,1078101
H4NJ03130,Thomas MacArthur,R,NJ,1443361,190000,0,0,500,818.112766,769026,837001
H4NJ03148,Jack Fanous,D,NJ,50,0,0,0,50,50,50,0
H4NJ12149,Bonnie Coleman,D,NJ,1097305,176200,0,0,100,355.8220604,683890,520555
H4NV01146,Jose Padilla,R,NV,0,5000,0,0,5000,5000,5000,0
H4NY17135,Chris Day,R,NY,20,0,0,0,20,20,20,0
H4OH07049,Dan Phillip,I,OH,13473,0,0,0,200,481.1785714,13473,0
H6OK05251,Al McAffrey,D,OK,65098,0,0,0,250,381.0853659,62498,0
H4OK05132,Steven Russell,R,OK,734275,95000,0,0,500,930.7242888,425341,401684
H4OR02178,Aelea Christofferson,D,OR,0,0,10000,0,10000,10000,10000,0
H4PA17141,Matt Connolly,R,PA,32063,0,0,0,500,1022.52,25563,6500
H4VA08281,Mark Levine,D,VA,3000,0,0,0,650,1000,3000,0
H6WV02093,Marc Savitt,R,WV,26220,5463,0,0,250,896.34375,28683,3000
S4TN00351,Gordon Ball,D,TN,1500,0,0,0,550,550,1100,0
S6NV00192,Bob Beers,R,NV,34438,0,0,0,100,488.2769231,31738,2700
H4AL03061,Jesse Smith,D,AL,3686,0,0,0,75,262.3571429,3673,0
H4CA12139,Michael Steger,D,CA,450,0,0,0,225,225,450,0
H4NJ02157,Dave Cole,D,NJ,93151,0,0,0,200,326.9678571,91551,1000
H4AZ02143,Chuck Wooten,R,AZ,222,0,0,0,222,222,222,0
H4AZ07050,Steve Gallardo,D,AZ,11874,0,0,0,30,913.3846154,11874,0
H4AZ07068,Mary Rose Wilcox,D,AZ,1500,0,0,0,1500,1500,1500,0
H4GA09065,Bernard Fontaine,R,GA,15026,0,0,0,1500,1669.555556,15026,0
H4MI04118,Paul Mitchell,R,MI,274146,106601,22290,16000,700,3548.628743,592621,225116
H4MI04126,John Moolenaar,R,MI,907119,106494,11757,0,500,765.738056,464803,543467
H4MO07131,Genevieve Williams,D,MO,7300,0,0,0,150,235.483871,7300,0
H4NC06144,Kenn Kopf,R,NC,6000,0,0,0,2300,2000,6000,0
H4NC07100,J Wesley Casteen,L,NC,10058,0,0,0,500,718.4285714,10058,0
H4NC11086,Tom Hill,D,NC,500,0,0,0,-50,116.6666667,350,0
H4NC13058,Ron Sanyal,D,NC,3710,10000,10000,0,5000,6958.571429,48710,0
H4ND00046,George Sinner,D,ND,2285,0,0,0,-1,-2.454545455,-54,2285
H4ND01028,Jack Seaman,L,ND,1800,0,0,0,500,600,1800,0
H6NV03097,Annette Teijeiro,R,NV,24914,5000,0,0,250,415.2333333,24914,5000
H4NV02136,Vance Alm,D,NV,9724,0,0,0,1396.5,1620.666667,9724,0
H4NY04117,Caprice Rines,I,NY,500,0,0,0,0,0,0,500
H4NY22051,Claudia Tenney,R,NY,682422,214751,146787,185685,300,826.3462687,553652,3558680
